	sp_id	hh_size	latitude	longitude	location	mo_name
757427	300595	4	55.183458649	61.387599465	POINT (61.387599465 55.183458649)	Калининский район
549655	217871	3	55.174619939	61.319008814	POINT (61.319008814 55.174619939)	Калининский район
674327	267538	2	55.179239649	61.297956811	POINT (61.297956811 55.179239649)	Калининский район
528172	209328	6	55.173296683	61.294260956	POINT (61.294260956 55.173296683)	Калининский район
607714	241015	4	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
633434	251251	5	55.177425328	61.30221782	POINT (61.30221782 55.177425328)	Калининский район
712139	282589	5	55.180716306	61.369011047	POINT (61.369011047 55.180716306)	Калининский район
737606	292729	4	55.181855599	61.298090846	POINT (61.298090846 55.181855599)	Калининский район
675016	267814	6	55.179301873	61.32575952	POINT (61.32575952 55.179301873)	Калининский район
457262	181111	4	55.169597082	61.282895142	POINT (61.282895142 55.169597082)	Калининский район
669347	265561	3	55.17896635	61.312518933	POINT (61.312518933 55.17896635)	Калининский район
631631	250540	5	55.177393404	61.40332548	POINT (61.40332548 55.177393404)	Калининский район
786999	312351	5	55.185149948	61.44152976	POINT (61.44152976 55.185149948)	Калининский район
544494	215820	2	55.174226477	61.308487227	POINT (61.308487227 55.174226477)	Калининский район
573098	227224	5	55.175432941	61.312236355	POINT (61.312236355 55.175432941)	Калининский район
585828	232289	3	55.175935088	61.371224197	POINT (61.371224197 55.175935088)	Калининский район
712508	282740	6	55.180716306	61.369011047	POINT (61.369011047 55.180716306)	Калининский район
497502	197126	2	55.171834758	61.298448578	POINT (61.298448578 55.171834758)	Калининский район
745544	295868	3	55.182605619	61.362650788	POINT (61.362650788 55.182605619)	Калининский район
798570	316948	3	55.18574005	61.3956542	POINT (61.3956542 55.18574005)	Калининский район
786413	312121	4	55.185140694	61.328455017	POINT (61.328455017 55.185140694)	Калининский район
693810	275297	4	55.1799562	61.3541459	POINT (61.3541459 55.1799562)	Калининский район
656804	260566	7	55.178313151	61.403304624	POINT (61.403304624 55.178313151)	Калининский район
759169	301290	2	55.183635874	61.393780126	POINT (61.393780126 55.183635874)	Калининский район
569289	225698	2	55.175311763	61.323756258	POINT (61.323756258 55.175311763)	Калининский район
658521	261247	5	55.178411006	61.39994158	POINT (61.39994158 55.178411006)	Калининский район
715162	283791	3	55.18084405	61.4150549	POINT (61.4150549 55.18084405)	Калининский район
680502	270007	2	55.17943107	61.300237377	POINT (61.300237377 55.17943107)	Калининский район
520182	206158	6	55.172696485	61.283111871	POINT (61.283111871 55.172696485)	Калининский район
587133	232811	2	55.175985142	61.295112573	POINT (61.295112573 55.175985142)	Калининский район
666664	264492	4	55.17878138	61.407787268	POINT (61.407787268 55.17878138)	Калининский район
757970	300815	4	55.18353918	61.331791701	POINT (61.331791701 55.18353918)	Калининский район
571035	226399	4	55.17537714	61.294070562	POINT (61.294070562 55.17537714)	Калининский район
613935	243493	4	55.176690615	61.294424856	POINT (61.294424856 55.176690615)	Калининский район
718412	285085	3	55.181020502	61.316800736	POINT (61.316800736 55.181020502)	Калининский район
613932	243492	2	55.176690615	61.294424856	POINT (61.294424856 55.176690615)	Калининский район
732241	290582	2	55.181651355	61.334873184	POINT (61.334873184 55.181651355)	Калининский район
799873	317467	1	55.185820489	61.302891699	POINT (61.302891699 55.185820489)	Калининский район
606065	240349	7	55.176591724	61.340461982	POINT (61.340461982 55.176591724)	Калининский район
646773	256567	4	55.178028467	61.344940924	POINT (61.344940924 55.178028467)	Калининский район
483164	191425	4	55.17118048	61.281015127	POINT (61.281015127 55.17118048)	Калининский район
607396	240882	4	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
571139	226438	4	55.17537714	61.294070562	POINT (61.294070562 55.17537714)	Калининский район
839409	333180	3	55.188333509	61.324369173	POINT (61.324369173 55.188333509)	Калининский район
588934	233527	4	55.176036957	61.363711063	POINT (61.363711063 55.176036957)	Калининский район
806412	320065	3	55.186192142	61.435847507	POINT (61.435847507 55.186192142)	Калининский район
752524	298649	3	55.183157457	61.306002539	POINT (61.306002539 55.183157457)	Калининский район
609710	241804	4	55.176614763	61.368988648	POINT (61.368988648 55.176614763)	Калининский район
685094	271833	4	55.179586731	61.375214276	POINT (61.375214276 55.179586731)	Калининский район
608149	241186	7	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
764652	303466	1	55.183944725	61.339269231	POINT (61.339269231 55.183944725)	Калининский район
732260	290593	5	55.181651355	61.334873184	POINT (61.334873184 55.181651355)	Калининский район
746662	296310	3	55.182734387	61.30262347	POINT (61.30262347 55.182734387)	Калининский район
544908	215985	2	55.174246108	61.298258271	POINT (61.298258271 55.174246108)	Калининский район
706590	280380	2	55.180544515	61.401998396	POINT (61.401998396 55.180544515)	Калининский район
633710	251367	2	55.177436576	61.406368808	POINT (61.406368808 55.177436576)	Калининский район
779621	309420	5	55.184863614	61.299753622	POINT (61.299753622 55.184863614)	Калининский район
613091	243151	2	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
714140	283389	4	55.180802431	61.303312104	POINT (61.303312104 55.180802431)	Калининский район
810711	321770	4	55.186420376	61.334693318	POINT (61.334693318 55.186420376)	Калининский район
852734	338464	4	55.189279058	61.460343116	POINT (61.460343116 55.189279058)	Калининский район
796066	315954	4	55.185604076	61.402608529	POINT (61.402608529 55.185604076)	Калининский район
571053	226406	4	55.17537714	61.294070562	POINT (61.294070562 55.17537714)	Калининский район
567939	225164	5	55.175210065	61.419795674	POINT (61.419795674 55.175210065)	Калининский район
607371	240874	2	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
565028	224000	2	55.175149961	61.349113892	POINT (61.349113892 55.175149961)	Калининский район
707904	280901	4	55.180571861	61.291887208	POINT (61.291887208 55.180571861)	Калининский район
563488	223390	6	55.175145401	61.343184246	POINT (61.343184246 55.175145401)	Калининский район
621306	246423	5	55.176924797	61.301540512	POINT (61.301540512 55.176924797)	Калининский район
670924	266189	3	55.179104087	61.346115598	POINT (61.346115598 55.179104087)	Калининский район
549588	217839	2	55.174619939	61.319008814	POINT (61.319008814 55.174619939)	Калининский район
716214	284218	4	55.180876837	61.290086197	POINT (61.290086197 55.180876837)	Калининский район
566190	224469	4	55.175184002	61.406119888	POINT (61.406119888 55.175184002)	Калининский район
616273	244428	3	55.176738509	61.396595298	POINT (61.396595298 55.176738509)	Калининский район
623819	247429	3	55.177090562	61.298650847	POINT (61.298650847 55.177090562)	Калининский район
702461	278738	2	55.180355489	61.373540474	POINT (61.373540474 55.180355489)	Калининский район
846707	336070	4	55.188846561	61.420695482	POINT (61.420695482 55.188846561)	Калининский район
733852	291225	4	55.181746445	61.373869962	POINT (61.373869962 55.181746445)	Калининский район
718454	285099	1	55.181020502	61.316800736	POINT (61.316800736 55.181020502)	Калининский район
725012	287709	4	55.181278988	61.325259091	POINT (61.325259091 55.181278988)	Калининский район
603632	239386	3	55.176559176	61.418823157	POINT (61.418823157 55.176559176)	Калининский район
751595	298279	4	55.183020237	61.393667467	POINT (61.393667467 55.183020237)	Калининский район
597769	237048	2	55.176309292	61.297611091	POINT (61.297611091 55.176309292)	Калининский район
608795	241451	3	55.176614763	61.368988648	POINT (61.368988648 55.176614763)	Калининский район
487604	193179	3	55.17138184	61.315692777	POINT (61.315692777 55.17138184)	Калининский район
803509	318911	4	55.1860035	61.3622586	POINT (61.3622586 55.1860035)	Калининский район
755357	299780	3	55.183255847	61.403540779	POINT (61.403540779 55.183255847)	Калининский район
692074	274610	3	55.17987893	61.360415001	POINT (61.360415001 55.17987893)	Калининский район
663597	263275	3	55.178635479	61.314391504	POINT (61.314391504 55.178635479)	Калининский район
651262	258362	6	55.178101435	61.361484796	POINT (61.361484796 55.178101435)	Калининский район
689383	273538	2	55.179785403	61.320145937	POINT (61.320145937 55.179785403)	Калининский район
732977	290875	2	55.181699496	61.328087937	POINT (61.328087937 55.181699496)	Калининский район
544488	215818	4	55.174226477	61.308487227	POINT (61.308487227 55.174226477)	Калининский район
645320	255983	5	55.1780083	61.40582745	POINT (61.40582745 55.1780083)	Калининский район
965856	383402	5	55.1969134	61.40789335	POINT (61.40789335 55.1969134)	Калининский район
817687	324532	4	55.187064459	61.330753261	POINT (61.330753261 55.187064459)	Калининский район
615103	243960	2	55.176701247	61.359566524	POINT (61.359566524 55.176701247)	Калининский район
720997	286116	2	55.181134822	61.33479211	POINT (61.33479211 55.181134822)	Калининский район
717949	284904	2	55.180999774	61.376068434	POINT (61.376068434 55.180999774)	Калининский район
638405	253224	3	55.177618559	61.290788245	POINT (61.290788245 55.177618559)	Калининский район
833109	330657	4	55.188147608	61.314540542	POINT (61.314540542 55.188147608)	Калининский район
559635	221855	4	55.175033123	61.346925015	POINT (61.346925015 55.175033123)	Калининский район
611754	242622	4	55.176687161	61.296707219	POINT (61.296707219 55.176687161)	Калининский район
636685	252552	2	55.177531292	61.402482251	POINT (61.402482251 55.177531292)	Калининский район
558497	221390	1	55.17501149	61.310329684	POINT (61.310329684 55.17501149)	Калининский район
634258	251581	4	55.17746661	61.407823259	POINT (61.407823259 55.17746661)	Калининский район
685331	271924	3	55.179594558	61.333568619	POINT (61.333568619 55.179594558)	Калининский район
669031	265437	6	55.178953279	61.285823433	POINT (61.285823433 55.178953279)	Калининский район
724982	287697	2	55.181278988	61.325259091	POINT (61.325259091 55.181278988)	Калининский район
811902	322244	5	55.186546463	61.331811489	POINT (61.331811489 55.186546463)	Калининский район
811819	322211	2	55.186546463	61.331811489	POINT (61.331811489 55.186546463)	Калининский район
700327	277890	2	55.180255812	61.34491371	POINT (61.34491371 55.180255812)	Калининский район
615477	244115	2	55.176701476	61.409018331	POINT (61.409018331 55.176701476)	Калининский район
684286	271512	4	55.1795546	61.346027521	POINT (61.346027521 55.1795546)	Калининский район
732061	290516	1	55.181613361	61.387774955	POINT (61.387774955 55.181613361)	Калининский район
794713	315413	4	55.1854817	61.365601	POINT (61.365601 55.1854817)	Калининский район
551027	218422	4	55.1747612	61.3956387	POINT (61.3956387 55.1747612)	Калининский район
606690	240610	3	55.176591724	61.340461982	POINT (61.340461982 55.176591724)	Калининский район
696729	276456	5	55.180050154	61.424340328	POINT (61.424340328 55.180050154)	Калининский район
608145	241185	5	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
691851	274526	4	55.179844272	61.322376072	POINT (61.322376072 55.179844272)	Калининский район
671624	266464	2	55.179127354	61.317178907	POINT (61.317178907 55.179127354)	Калининский район
660502	262039	5	55.178542106	61.388213182	POINT (61.388213182 55.178542106)	Калининский район
653631	259300	5	55.178183178	61.404636685	POINT (61.404636685 55.178183178)	Калининский район
779732	309461	4	55.184867373	61.306303864	POINT (61.306303864 55.184867373)	Калининский район
774552	307406	1	55.184547858	61.301739229	POINT (61.301739229 55.184547858)	Калининский район
719081	285351	3	55.181025885	61.320073693	POINT (61.320073693 55.181025885)	Калининский район
761721	302314	6	55.183803271	61.302858385	POINT (61.302858385 55.183803271)	Калининский район
743373	295014	3	55.182380605	61.347730029	POINT (61.347730029 55.182380605)	Калининский район
736658	292346	2	55.181811026	61.303785476	POINT (61.303785476 55.181811026)	Калининский район
541077	214468	1	55.174014626	61.4045018	POINT (61.4045018 55.174014626)	Калининский район
601414	238496	3	55.176437	61.401578021	POINT (61.401578021 55.176437)	Калининский район
703886	279300	6	55.180461778	61.316810919	POINT (61.316810919 55.180461778)	Калининский район
735750	291984	2	55.181790919	61.301790469	POINT (61.301790469 55.181790919)	Калининский район
580302	230088	3	55.175654103	61.393288995	POINT (61.393288995 55.175654103)	Калининский район
791976	314331	4	55.185361905	61.431842217	POINT (61.431842217 55.185361905)	Калининский район
559550	221814	4	55.175028739	61.390848666	POINT (61.390848666 55.175028739)	Калининский район
510725	202395	6	55.172376406	61.315512902	POINT (61.315512902 55.172376406)	Калининский район
466652	184838	1	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
569533	225810	1	55.175311763	61.323756258	POINT (61.323756258 55.175311763)	Калининский район
590232	234051	7	55.176051244	61.30013561	POINT (61.30013561 55.176051244)	Калининский район
465700	184466	5	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
707994	280941	3	55.180571861	61.291887208	POINT (61.291887208 55.180571861)	Калининский район
810274	321597	5	55.18641173	61.396522823	POINT (61.396522823 55.18641173)	Калининский район
769465	305389	3	55.184149223	61.406955675	POINT (61.406955675 55.184149223)	Калининский район
659080	261472	4	55.178412938	61.296890167	POINT (61.296890167 55.178412938)	Калининский район
653582	259279	3	55.178183178	61.404636685	POINT (61.404636685 55.178183178)	Калининский район
565223	224084	2	55.175158087	61.330792148	POINT (61.330792148 55.175158087)	Калининский район
716112	284172	2	55.180875483	61.33165904	POINT (61.33165904 55.180875483)	Калининский район
846043	335808	2	55.188771015	61.402464408	POINT (61.402464408 55.188771015)	Калининский район
565241	224092	4	55.175158087	61.330792148	POINT (61.330792148 55.175158087)	Калининский район
435990	172640	6	55.168021803	61.282951536	POINT (61.282951536 55.168021803)	Калининский район
487394	193096	3	55.17138184	61.315692777	POINT (61.315692777 55.17138184)	Калининский район
711503	282339	6	55.180673325	61.318830319	POINT (61.318830319 55.180673325)	Калининский район
677956	268990	4	55.17936821	61.330911569	POINT (61.330911569 55.17936821)	Калининский район
675309	267930	6	55.179314174	61.379578739	POINT (61.379578739 55.179314174)	Калининский район
687360	272730	4	55.179691809	61.351461971	POINT (61.351461971 55.179691809)	Калининский район
535770	212353	4	55.173749947	61.293966315	POINT (61.293966315 55.173749947)	Калининский район
610471	242109	3	55.176648577	61.389951132	POINT (61.389951132 55.176648577)	Калининский район
650149	257914	4	55.178075942	61.329960601	POINT (61.329960601 55.178075942)	Калининский район
761601	302261	3	55.183803271	61.302858385	POINT (61.302858385 55.183803271)	Калининский район
708002	280944	5	55.180571861	61.291887208	POINT (61.291887208 55.180571861)	Калининский район
436142	172698	2	55.168021803	61.282951536	POINT (61.282951536 55.168021803)	Калининский район
531658	210717	5	55.173513456	61.292599909	POINT (61.292599909 55.173513456)	Калининский район
794220	315212	5	55.185415431	61.330226473	POINT (61.330226473 55.185415431)	Калининский район
833762	330920	3	55.188164279	61.393504061	POINT (61.393504061 55.188164279)	Калининский район
480897	190512	3	55.17111346	61.30911691	POINT (61.30911691 55.17111346)	Калининский район
603532	239344	2	55.176555813	61.292769918	POINT (61.292769918 55.176555813)	Калининский район
489491	193930	3	55.171400063	61.31329126	POINT (61.31329126 55.171400063)	Калининский район
668454	265209	5	55.178923714	61.388135537	POINT (61.388135537 55.178923714)	Калининский район
614097	243558	5	55.176690615	61.294424856	POINT (61.294424856 55.176690615)	Калининский район
571837	226714	3	55.175386064	61.290618872	POINT (61.290618872 55.175386064)	Калининский район
798012	316724	3	55.185724718	61.413485347	POINT (61.413485347 55.185724718)	Калининский район
733219	290974	2	55.181699496	61.328087937	POINT (61.328087937 55.181699496)	Калининский район
466937	184964	1	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
846696	336066	2	55.188846561	61.420695482	POINT (61.420695482 55.188846561)	Калининский район
660624	262087	7	55.178542106	61.388213182	POINT (61.388213182 55.178542106)	Калининский район
759541	301437	2	55.183647008	61.406216974	POINT (61.406216974 55.183647008)	Калининский район
587054	232784	4	55.175985142	61.295112573	POINT (61.295112573 55.175985142)	Калининский район
716491	284326	3	55.18088382	61.403982741	POINT (61.403982741 55.18088382)	Калининский район
627468	248878	5	55.177271493	61.364607048	POINT (61.364607048 55.177271493)	Калининский район
677887	268963	6	55.17936821	61.330911569	POINT (61.330911569 55.17936821)	Калининский район
710862	282080	1	55.180630388	61.324580885	POINT (61.324580885 55.180630388)	Калининский район
612856	243065	4	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
549352	217751	4	55.174619939	61.319008814	POINT (61.319008814 55.174619939)	Калининский район
559324	221721	3	55.175027046	61.34578281	POINT (61.34578281 55.175027046)	Калининский район
692767	274883	4	55.179896055	61.369612013	POINT (61.369612013 55.179896055)	Калининский район
611057	242344	4	55.176656702	61.389068295	POINT (61.389068295 55.176656702)	Калининский район
615245	244018	3	55.176701247	61.359566524	POINT (61.359566524 55.176701247)	Калининский район
673333	267146	7	55.179206863	61.369771571	POINT (61.369771571 55.179206863)	Калининский район
857518	340370	3	55.189512442	61.393739992	POINT (61.393739992 55.189512442)	Калининский район
543226	215316	1	55.174171661	61.293250115	POINT (61.293250115 55.174171661)	Калининский район
576195	228457	3	55.175494453	61.329116916	POINT (61.329116916 55.175494453)	Калининский район
775991	307985	2	55.184661699	61.395089266	POINT (61.395089266 55.184661699)	Калининский район
657234	260733	4	55.178350375	61.392478646	POINT (61.392478646 55.178350375)	Калининский район
657529	260850	2	55.17836	61.3796077	POINT (61.3796077 55.17836)	Калининский район
671292	266333	3	55.179127354	61.317178907	POINT (61.317178907 55.179127354)	Калининский район
852733	338463	4	55.189279058	61.460343116	POINT (61.460343116 55.189279058)	Калининский район
636728	252566	2	55.177531292	61.402482251	POINT (61.402482251 55.177531292)	Калининский район
580206	230051	3	55.175654103	61.393288995	POINT (61.393288995 55.175654103)	Калининский район
574605	227822	4	55.175488993	61.331815743	POINT (61.331815743 55.175488993)	Калининский район
746890	296404	4	55.182734387	61.30262347	POINT (61.30262347 55.182734387)	Калининский район
666136	264282	2	55.178714201	61.390212149	POINT (61.390212149 55.178714201)	Калининский район
635817	252203	6	55.177515037	61.326442852	POINT (61.326442852 55.177515037)	Калининский район
909039	360808	3	55.192916867	61.411817742	POINT (61.411817742 55.192916867)	Калининский район
786941	312330	3	55.185149948	61.44152976	POINT (61.44152976 55.185149948)	Калининский район
839127	333056	3	55.188333509	61.324369173	POINT (61.324369173 55.188333509)	Калининский район
676048	268229	4	55.179320705	61.323377591	POINT (61.323377591 55.179320705)	Калининский район
772526	306600	2	55.184407973	61.298149294	POINT (61.298149294 55.184407973)	Калининский район
569922	225953	6	55.175317847	61.306591373	POINT (61.306591373 55.175317847)	Калининский район
593061	235162	4	55.176124418	61.339186138	POINT (61.339186138 55.176124418)	Калининский район
833069	330642	3	55.188146678	61.412781828	POINT (61.412781828 55.188146678)	Калининский район
657798	260957	4	55.178371065	61.293313445	POINT (61.293313445 55.178371065)	Калининский район
639674	253741	3	55.177638306	61.307440701	POINT (61.307440701 55.177638306)	Калининский район
675760	268107	3	55.179319697	61.328465922	POINT (61.328465922 55.179319697)	Калининский район
748309	296972	3	55.182812394	61.408314092	POINT (61.408314092 55.182812394)	Калининский район
481057	190573	2	55.17111346	61.30911691	POINT (61.30911691 55.17111346)	Калининский район
606773	240637	3	55.176591724	61.340461982	POINT (61.340461982 55.176591724)	Калининский район
827656	328499	3	55.187697766	61.329731491	POINT (61.329731491 55.187697766)	Калининский район
729493	289490	4	55.181524323	61.314199686	POINT (61.314199686 55.181524323)	Калининский район
664558	263656	3	55.178647548	61.3081205	POINT (61.3081205 55.178647548)	Калининский район
625500	248092	3	55.177190793	61.308731517	POINT (61.308731517 55.177190793)	Калининский район
767490	304601	3	55.184078908	61.403814169	POINT (61.403814169 55.184078908)	Калининский район
545662	216287	3	55.174329908	61.316047874	POINT (61.316047874 55.174329908)	Калининский район
685073	271825	3	55.179586731	61.375214276	POINT (61.375214276 55.179586731)	Калининский район
562623	223041	2	55.175139961	61.33724326	POINT (61.33724326 55.175139961)	Калининский район
466691	184859	2	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
536623	212691	1	55.173833588	61.327239984	POINT (61.327239984 55.173833588)	Калининский район
570733	226276	3	55.17535172	61.397378771	POINT (61.397378771 55.17535172)	Калининский район
563852	223528	3	55.175145401	61.343184246	POINT (61.343184246 55.175145401)	Калининский район
613729	243408	3	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
466592	184815	1	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
686816	272518	6	55.179655702	61.305376232	POINT (61.305376232 55.179655702)	Калининский район
718459	285102	2	55.181020502	61.316800736	POINT (61.316800736 55.181020502)	Калининский район
975062	387064	5	55.197910291	61.406733655	POINT (61.406733655 55.197910291)	Калининский район
776666	308251	1	55.184708512	61.329729452	POINT (61.329729452 55.184708512)	Калининский район
671645	266473	4	55.179127354	61.317178907	POINT (61.317178907 55.179127354)	Калининский район
794491	315325	4	55.185447577	61.430891767	POINT (61.430891767 55.185447577)	Калининский район
741963	294455	5	55.182255596	61.393246004	POINT (61.393246004 55.182255596)	Калининский район
494415	195890	3	55.171714064	61.282462254	POINT (61.282462254 55.171714064)	Калининский район
832386	330372	2	55.18805475	61.3953909	POINT (61.3953909 55.18805475)	Калининский район
698813	277290	3	55.180188013	61.304355455	POINT (61.304355455 55.180188013)	Калининский район
482261	191051	4	55.17118048	61.281015127	POINT (61.281015127 55.17118048)	Калининский район
618972	245487	4	55.17686133	61.370997325	POINT (61.370997325 55.17686133)	Калининский район
646884	256614	4	55.178028467	61.344940924	POINT (61.344940924 55.178028467)	Калининский район
922650	366216	1	55.193930912	61.411240597	POINT (61.411240597 55.193930912)	Калининский район
590426	234123	3	55.176060285	61.335039304	POINT (61.335039304 55.176060285)	Калининский район
652569	258877	3	55.178110506	61.295211797	POINT (61.295211797 55.178110506)	Калининский район
621194	246372	1	55.176924797	61.301540512	POINT (61.301540512 55.176924797)	Калининский район
544294	215738	7	55.174226477	61.308487227	POINT (61.308487227 55.174226477)	Калининский район
756143	300089	2	55.183308981	61.405323651	POINT (61.405323651 55.183308981)	Калининский район
503037	199321	1	55.172030519	61.294603623	POINT (61.294603623 55.172030519)	Калининский район
687567	272826	2	55.179691809	61.351461971	POINT (61.351461971 55.179691809)	Калининский район
815965	323846	2	55.186924244	61.439199292	POINT (61.439199292 55.186924244)	Калининский район
524735	207961	5	55.173037868	61.299040941	POINT (61.299040941 55.173037868)	Калининский район
612687	242994	5	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
787637	312607	4	55.185193481	61.422312593	POINT (61.422312593 55.185193481)	Калининский район
698060	276985	2	55.180091002	61.407742621	POINT (61.407742621 55.180091002)	Калининский район
649970	257840	5	55.17805768	61.326924442	POINT (61.326924442 55.17805768)	Калининский район
822113	326296	6	55.187277288	61.327585731	POINT (61.327585731 55.187277288)	Калининский район
717997	284927	1	55.181000086	61.318438641	POINT (61.318438641 55.181000086)	Калининский район
737950	292864	3	55.181890142	61.305323823	POINT (61.305323823 55.181890142)	Калининский район
589277	233668	1	55.176037626	61.307243233	POINT (61.307243233 55.176037626)	Калининский район
685348	271932	5	55.179594558	61.333568619	POINT (61.333568619 55.179594558)	Калининский район
619473	245692	3	55.17686133	61.370997325	POINT (61.370997325 55.17686133)	Калининский район
457841	181340	4	55.169597082	61.282895142	POINT (61.282895142 55.169597082)	Калининский район
778569	309003	2	55.184785798	61.43469206	POINT (61.43469206 55.184785798)	Калининский район
689825	273711	4	55.179808386	61.326135876	POINT (61.326135876 55.179808386)	Калининский район
753860	299185	2	55.183224387	61.402684734	POINT (61.402684734 55.183224387)	Калининский район
703898	279303	6	55.180461778	61.316810919	POINT (61.316810919 55.180461778)	Калининский район
737780	292794	3	55.181855599	61.298090846	POINT (61.298090846 55.181855599)	Калининский район
608019	241140	8	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
565466	224176	3	55.17515905	61.327395039	POINT (61.327395039 55.17515905)	Калининский район
579245	229673	5	55.175578085	61.296519191	POINT (61.296519191 55.175578085)	Калининский район
819375	325204	1	55.187146824	61.394191791	POINT (61.394191791 55.187146824)	Калининский район
645999	256254	2	55.178022893	61.409244008	POINT (61.409244008 55.178022893)	Калининский район
760329	301752	4	55.183703651	61.39775191	POINT (61.39775191 55.183703651)	Калининский район
783961	311138	4	55.185093206	61.40195939	POINT (61.40195939 55.185093206)	Калининский район
620362	246045	2	55.176911638	61.304498693	POINT (61.304498693 55.176911638)	Калининский район
957885	380238	3	55.1963065	61.4582334	POINT (61.4582334 55.1963065)	Калининский район
495833	196457	6	55.171736307	61.287100076	POINT (61.287100076 55.171736307)	Калининский район
738217	292968	2	55.181890142	61.305323823	POINT (61.305323823 55.181890142)	Калининский район
651354	258396	4	55.178101435	61.361484796	POINT (61.361484796 55.178101435)	Калининский район
822073	326277	4	55.187277288	61.327585731	POINT (61.327585731 55.187277288)	Калининский район
580211	230054	7	55.175654103	61.393288995	POINT (61.393288995 55.175654103)	Калининский район
646523	256467	5	55.178028467	61.344940924	POINT (61.344940924 55.178028467)	Калининский район
704334	279480	2	55.180466225	61.331025539	POINT (61.331025539 55.180466225)	Калининский район
709932	281714	4	55.180608156	61.404738127	POINT (61.404738127 55.180608156)	Калининский район
553824	219533	6	55.174811433	61.305438399	POINT (61.305438399 55.174811433)	Калининский район
638292	253179	1	55.177618559	61.290788245	POINT (61.290788245 55.177618559)	Калининский район
746636	296302	3	55.182734387	61.30262347	POINT (61.30262347 55.182734387)	Калининский район
584136	231617	2	55.175840618	61.324682684	POINT (61.324682684 55.175840618)	Калининский район
738924	293250	3	55.182016804	61.420012134	POINT (61.420012134 55.182016804)	Калининский район
908955	360775	3	55.192916867	61.411817742	POINT (61.411817742 55.192916867)	Калининский район
774250	307290	2	55.184532535	61.441434954	POINT (61.441434954 55.184532535)	Калининский район
772965	306777	4	55.184434758	61.302661119	POINT (61.302661119 55.184434758)	Калининский район
704892	279704	5	55.180509611	61.307394232	POINT (61.307394232 55.180509611)	Калининский район
611958	242703	3	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
587742	233054	5	55.176020692	61.289742276	POINT (61.289742276 55.176020692)	Калининский район
735124	291728	5	55.181754617	61.329203185	POINT (61.329203185 55.181754617)	Калининский район
658597	261279	5	55.17841243	61.307067633	POINT (61.307067633 55.17841243)	Калининский район
625035	247910	3	55.177144116	61.395014129	POINT (61.395014129 55.177144116)	Калининский район
747644	296705	2	55.18276094	61.304187382	POINT (61.304187382 55.18276094)	Калининский район
632492	250884	3	55.177400895	61.309819221	POINT (61.309819221 55.177400895)	Калининский район
785956	311930	4	55.185127047	61.336686457	POINT (61.336686457 55.185127047)	Калининский район
658316	261168	2	55.178411006	61.39994158	POINT (61.39994158 55.178411006)	Калининский район
811482	322072	6	55.186523121	61.400140149	POINT (61.400140149 55.186523121)	Калининский район
557450	220977	3	55.174973373	61.352119377	POINT (61.352119377 55.174973373)	Калининский район
627659	248953	5	55.177271493	61.364607048	POINT (61.364607048 55.177271493)	Калининский район
779620	309420	5	55.184863614	61.299753622	POINT (61.299753622 55.184863614)	Калининский район
646861	256603	3	55.178028467	61.344940924	POINT (61.344940924 55.178028467)	Калининский район
734821	291604	2	55.181746445	61.373869962	POINT (61.373869962 55.181746445)	Калининский район
527062	208893	3	55.173195475	61.326482885	POINT (61.326482885 55.173195475)	Калининский район
660889	262192	5	55.178547179	61.310044215	POINT (61.310044215 55.178547179)	Калининский район
852632	338424	2	55.189274585	61.392837807	POINT (61.392837807 55.189274585)	Калининский район
510362	202243	3	55.172376406	61.315512902	POINT (61.315512902 55.172376406)	Калининский район
693048	274997	1	55.179920759	61.359855645	POINT (61.359855645 55.179920759)	Калининский район
690980	274173	4	55.179827675	61.287871876	POINT (61.287871876 55.179827675)	Калининский район
475581	188398	3	55.1707862	61.2831089	POINT (61.2831089 55.1707862)	Калининский район
821934	326223	4	55.187277288	61.327585731	POINT (61.327585731 55.187277288)	Калининский район
608182	241194	2	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
635502	252078	5	55.177511772	61.401680765	POINT (61.401680765 55.177511772)	Калининский район
678212	269085	2	55.17936821	61.330911569	POINT (61.330911569 55.17936821)	Калининский район
731165	290160	4	55.181594898	61.309106095	POINT (61.309106095 55.181594898)	Калининский район
561391	222548	4	55.175128579	61.401672576	POINT (61.401672576 55.175128579)	Калининский район
